term_str,n,tfidf_x,dfidf,syu_sentiment,weighted_sentiment
haunt,2.0,0.007114330259866408,9.954559846999834,-0.75,-0.005335747694899806
haunted,2.8,0.02519432515329854,18.27675914306277,-0.75,-0.0188957438649739
haunts,1.5,0.00501942346067331,9.954559846999834,-0.8,-0.004015538768538648
haven,2.0,0.0010681343680307214,5.977279923499917,0.4,0.0004272537472122886
havoc,3.5,0.013903041641605697,9.954559846999834,-1.0,-0.013903041641605697
hazard,1.5,0.017847794304227057,9.954559846999834,-0.5,-0.008923897152113528
hazardous,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
haze,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
hazy,1.0,0.0366704289785271,5.977279923499917,-0.4,-0.01466817159141084
heal,2.0,0.012747852986298727,9.954559846999834,0.75,0.009560889739724045
healing,1.0,0.00218655768915464,9.954559846999834,0.5,0.00109327884457732
healthful,2.0,0.0010681343680307214,5.977279923499917,0.5,0.0005340671840153607
healthy,2.0,0.0010681343680307214,5.977279923499917,0.75,0.0008011007760230411
heaps,2.6666666666666665,0.015531343353201733,13.176952268336285,-0.25,-0.0038828358383004333
hearsay,1.0,0.004717663712312484,5.977279923499917,-0.6,-0.00283059822738749
hearse,1.0,0.02353259812401542,5.977279923499917,-0.5,-0.01176629906200771
heartbroken,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
hearted,5.5,0.022622276454229956,9.954559846999834,0.6,0.013573365872537973
heartfelt,1.0,0.01800361079861553,13.176952268336285,1.0,0.01800361079861553
hearth,2.0,0.02776653402199576,13.176952268336285,0.6,0.016659920413197454
heartily,1.0,0.020854030925953865,13.176952268336285,0.5,0.010427015462976932
heartless,2.0,0.019821041719081247,13.176952268336285,-0.5,-0.009910520859540623
hearty,1.0,0.057473845418268436,5.977279923499917,0.25,0.014368461354567109
heaved,1.5,0.00501942346067331,9.954559846999834,-0.4,-0.002007769384269324
heaven,3.7,0.029008674507601234,33.10703657225108,0.8,0.023206939606080987
heavenly,1.6,0.020015258431632137,18.27675914306277,0.75,0.015011443823724102
heavens,1.8125,0.015090939740668708,31.636478775998665,0.8,0.012072751792534968
hectic,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
heedless,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
hell,2.272727272727273,0.015911894657023914,27.696331353488816,-0.8,-0.012729515725619133
hellish,1.4,0.02404930044104604,18.27675914306277,-1.0,-0.02404930044104604
helped,1.0,0.024488516118181064,13.176952268336285,0.8000000000000002,0.019590812894544854
helper,1.0,0.07010253413380164,9.954559846999834,0.8,0.056082027307041316
helping,1.0,0.020920366291963505,13.176952268336285,0.5,0.010460183145981752
helpless,1.7142857142857142,0.01867191669806261,22.189475010096185,-0.75,-0.01400393752354696
helplessly,1.0,0.038563096280644624,5.977279923499917,-0.5,-0.019281548140322312
helplessness,1.0,0.02644814125442441,5.977279923499917,-0.5,-0.013224070627212205
helpmate,1.0,0.0005340671840153607,5.977279923499917,0.6,0.0003204403104092164
helps,2.0,0.009435327424624967,5.977279923499917,0.8,0.007548261939699975
henceforth,3.0,0.014769409857732983,15.909119693999665,-0.25,-0.0036923524644332456
heresy,1.0,0.010987646918198377,5.977279923499917,-0.5,-0.0054938234590991885
hero,3.0,0.018834202659660154,15.909119693999665,0.75,0.014125651994745116
heroes,2.5,0.0237490212701277,15.909119693999665,0.8,0.01899921701610216
heroic,2.0,0.02144013313292507,13.176952268336285,1.0,0.02144013313292507
heroine,2.0,0.0010681343680307214,5.977279923499917,0.5,0.0005340671840153607
heroism,2.0,0.014626893200384544,13.176952268336285,1.0,0.014626893200384544
hesitate,1.0,0.012549659953954647,15.909119693999665,-0.5,-0.006274829976977324
hesitation,2.0,0.02797461739702192,15.909119693999665,-0.25,-0.00699365434925548
hidden,2.1,0.03165426347701389,26.55351828612554,-0.25,-0.007913565869253472
hideous,1.8888888888888888,0.022093799830440436,25.26619429851844,-0.75,-0.01657034987283033
hideously,1.0,0.04494195431202945,5.977279923499917,-1.0,-0.04494195431202945
hideousness,1.0,0.022298463734368956,9.954559846999834,-1.0,-0.022298463734368956
hilarity,4.333333333333333,0.0228857001055565,13.176952268336285,0.8000000000000002,0.018308560084445202
hinder,5.0,0.02358831856156242,5.977279923499917,-0.8,-0.018870654849249935
hindrance,1.0,0.01852118207247793,9.954559846999834,-0.75,-0.01389088655435845
hire,1.0,0.08921313318656592,5.977279923499917,0.6,0.053527879911939545
hissed,1.0,0.004717663712312484,5.977279923499917,-0.5,-0.002358831856156242
hissing,1.0,0.05022924305462115,5.977279923499917,-0.5,-0.025114621527310574
historic,1.0,0.0005340671840153607,5.977279923499917,0.4,0.0002136268736061443
hit,1.5454545454545454,0.02543070356577706,27.696331353488816,-0.25,-0.006357675891444265
hitting,2.0,0.058736814886697214,9.954559846999834,-0.6,-0.03524208893201833
hoarse,1.6666666666666667,0.036750506161401165,13.176952268336285,-0.8000000000000002,-0.029400404929120934
hoary,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
hoax,2.0,0.09126026070560492,9.954559846999834,-1.0,-0.09126026070560492
holiday,1.5,0.04918288119513737,15.909119693999665,0.8,0.0393463049561099
hollow,5.0,0.01861462816637024,15.909119693999665,-0.5,-0.00930731408318512
holy,3.0,0.01901567873848854,9.954559846999834,0.25,0.004753919684622135
homage,2.0,0.006114955418830976,9.954559846999834,0.5,0.003057477709415488
homeless,3.0,0.01716753581029177,9.954559846999834,-1.0,-0.01716753581029177
homely,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
homicidal,1.0,0.06099265228061139,5.977279923499917,-1.0,-0.06099265228061139
honest,1.0,0.011234040070997703,9.954559846999834,0.75,0.008425530053248278
honesty,1.0,0.0005340671840153607,5.977279923499917,0.5,0.00026703359200768036
honey,1.0,0.0005340671840153607,5.977279923499917,0.6,0.0003204403104092164
hood,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
hope,7.379310344827586,0.015059686302110962,32.45966892279799,0.5,0.007529843151055481
hopeful,1.0,0.004717663712312484,5.977279923499917,0.75,0.003538247784234363
hopefulness,1.0,0.004717663712312484,5.977279923499917,1.0,0.004717663712312484
hopeless,2.5,0.017185379710900936,20.353904536672562,-1.0,-0.017185379710900936
hopelessly,1.0,0.016226241262091837,13.176952268336285,-0.6,-0.009735744757255102
hopelessness,3.0,0.001602201552046082,5.977279923499917,-0.75,-0.0012016511640345615
hopes,7.153846153846154,0.02271237783005185,29.598922669664713,0.6,0.013627426698031107
hoping,1.6666666666666667,0.021722664335559545,13.176952268336285,0.6,0.013033598601335726
horizon,2.111111111111111,0.015247068158856618,25.26619429851844,0.25,0.0038117670397141545
horrible,2.2,0.017898803232740554,31.05583991837097,-0.75,-0.013424102424555415
horribly,1.0,0.022138073790740433,5.977279923499917,-0.5,-0.011069036895370216
horrid,1.1666666666666667,0.016085473769207655,20.353904536672562,-0.5,-0.008042736884603828
horrified,1.0,0.08301777671527662,5.977279923499917,-0.75,-0.062263332536457466
horror,4.0,0.021281359110268346,33.392662706977625,-1.0,-0.021281359110268346
horrors,1.7142857142857142,0.023171695726209307,22.189475010096185,-1.0,-0.023171695726209307
hospitable,1.0,0.0005340671840153607,5.977279923499917,1.0,0.0005340671840153607
hospitality,1.0,0.02633162961894237,5.977279923499917,1.0,0.02633162961894237
hospitals,2.5,0.004595474202625752,9.954559846999834,-0.25,-0.001148868550656438
hostage,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
hostess,1.5,0.024373948050074853,9.954559846999834,0.6,0.014624368830044912
hostile,6.0,0.003204403104092164,5.977279923499917,-0.75,-0.002403302328069123
hot,1.6666666666666667,0.020824113337903356,25.26619429851844,-0.25,-0.005206028334475839
hottest,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
household,2.4,0.016004648974961504,18.27675914306277,0.6,0.009602789384976902
howl,3.0,0.012123475368263593,9.954559846999834,-0.4,-0.004849390147305438
hug,2.0,0.0010681343680307214,5.977279923499917,0.75,0.0008011007760230411
humane,1.0,0.0430020138381289,5.977279923499917,0.5,0.02150100691906445
humanity,3.5,0.018001335829980192,28.70780907334513,0.25,0.004500333957495048
humble,4.333333333333333,0.016388961060298326,13.176952268336285,0.6,0.009833376636178994
humid,1.0,0.012791247520023334,9.954559846999834,-0.25,-0.0031978118800058335
humiliation,1.0,0.007735294880388045,13.176952268336285,-0.75,-0.005801471160291034
humility,7.0,0.003738470288107525,5.977279923499917,0.75,0.002803852716080644
humour,2.25,0.01835310846449154,15.909119693999665,0.5,0.00917655423224577
hunger,2.888888888888889,0.02121881486246321,25.26619429851844,-0.6,-0.012731288917477927
hungry,1.3333333333333333,0.02014378732545626,20.353904536672562,-0.25,-0.005035946831364065
hunting,1.5,0.19165620203585176,9.954559846999834,-0.25,-0.04791405050896294
hurled,2.0,0.034447185243358144,15.909119693999665,-0.6,-0.020668311146014886
hurricane,1.0,0.01852118207247793,9.954559846999834,-0.8,-0.014816945657982345
hurried,2.4615384615384617,0.02682933835058571,29.598922669664713,-0.25,-0.006707334587646428
hurt,1.4,0.019452691659468876,26.55351828612554,-0.75,-0.014589518744601657
hurting,1.0,0.05022924305462115,5.977279923499917,-1.0,-0.05022924305462115
hypocrisy,1.5,0.002408916513471112,9.954559846999834,-1.0,-0.002408916513471112
hypocrite,1.0,0.00218655768915464,9.954559846999834,-0.5,-0.00109327884457732
hypocrites,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
hypocritical,1.0,0.006669612611233463,9.954559846999834,-0.75,-0.005002209458425098
hypocritically,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
hysterical,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
hysterics,1.0,0.026032319920207273,9.954559846999834,-0.5,-0.013016159960103637
ideal,1.0,0.01001259537752653,15.909119693999665,1.0,0.01001259537752653
idiot,2.0,0.07201542076505925,5.977279923499917,-1.0,-0.07201542076505925
idle,3.0,0.01914691893427782,15.909119693999665,-0.25,-0.004786729733569455
idler,1.0,0.04899409773360588,5.977279923499917,-0.8,-0.0391952781868847
idol,5.0,0.03518309557551436,9.954559846999834,0.25,0.00879577389387859
idolatry,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
idolized,2.0,0.0010681343680307214,5.977279923499917,0.4,0.0004272537472122886
ignoble,1.0,0.0430020138381289,5.977279923499917,-1.0,-0.0430020138381289
ignominious,1.0,0.04038702651013457,5.977279923499917,-1.0,-0.04038702651013457
ignominy,2.0,0.06145708587674796,9.954559846999834,-1.0,-0.06145708587674796
ignorance,3.6,0.03093954301591626,18.27675914306277,-1.0,-0.03093954301591626
ignorant,1.9333333333333333,0.015354114279192163,31.05583991837097,-1.0,-0.015354114279192163
ignore,1.0,0.02005798632046952,5.977279923499917,-0.75,-0.01504348974035214
ill,3.6206896551724137,0.01731914581195881,32.45966892279799,-0.5,-0.008659572905979405
illegal,1.0,0.02005798632046952,5.977279923499917,-1.0,-0.02005798632046952
illiterate,1.0,0.043882709030456095,9.954559846999834,-0.5,-0.021941354515228047
illness,3.25,0.021209904300544685,23.81823938799933,-0.75,-0.015907428225408516
illuminate,1.0,0.034227915155933354,9.954559846999834,0.5,0.017113957577966677
illuminating,1.0,0.029015921958737458,5.977279923499917,0.25,0.007253980489684364
illumine,2.0,0.0010681343680307214,5.977279923499917,0.6,0.0006408806208184328
illusion,2.0,0.0010681343680307214,5.977279923499917,-0.25,-0.00026703359200768036
illustrate,1.0,0.05262436585783767,9.954559846999834,0.4,0.021049746343135067
illustrious,3.1666666666666665,0.010738870192122078,20.353904536672562,0.5,0.005369435096061039
imaginary,1.75,0.017307277293725904,15.909119693999665,-0.25,-0.004326819323431476
imaginative,1.0,0.04345671298067854,13.176952268336285,0.5,0.02172835649033927
imbecile,1.0,0.02005798632046952,5.977279923499917,-0.75,-0.01504348974035214
imitated,1.0,0.004717663712312484,5.977279923499917,-0.25,-0.001179415928078121
imitating,1.0,0.004717663712312484,5.977279923499917,-0.4,-0.0018870654849249937
imitation,1.4,0.017973608309305115,18.27675914306277,-0.25,-0.004493402077326279
immaculate,1.0,0.006669612611233463,9.954559846999834,0.6,0.0040017675667400774
immaterial,2.0,0.0010681343680307214,5.977279923499917,-0.25,-0.00026703359200768036
immense,1.625,0.019524929324825357,23.81823938799933,0.5,0.009762464662412679
immerse,1.0,0.0005340671840153607,5.977279923499917,0.25,0.00013351679600384018
imminent,2.5,0.013561584046783398,9.954559846999834,-0.25,-0.0033903960116958495
immoderate,1.0,0.04239205619503487,5.977279923499917,-0.8,-0.033913644956027895
immoral,1.0,0.004717663712312484,5.977279923499917,-0.5,-0.002358831856156242
immortal,3.5,0.01923803756280501,9.954559846999834,0.1,0.001923803756280501
immovable,1.0,0.08301777671527662,5.977279923499917,-0.6,-0.04981066602916597
impaired,1.0,0.00218655768915464,9.954559846999834,-0.8,-0.0017492461513237121
impartial,2.0,0.0010681343680307214,5.977279923499917,0.5,0.0005340671840153607
impartiality,1.0,0.004717663712312484,5.977279923499917,0.5,0.002358831856156242
impartially,1.0,0.004717663712312484,5.977279923499917,0.4,0.0018870654849249937
impassable,2.5,0.021288123508331123,9.954559846999834,-0.6,-0.012772874104998673
impassioned,2.0,0.0026312753377875846,9.954559846999834,0.4,0.001052510135115034
impatience,2.857142857142857,0.014239467743223851,22.189475010096185,-0.5,-0.0071197338716119255
impatient,3.1666666666666665,0.030121549632281395,20.353904536672562,-1.0,-0.030121549632281395
impatiently,1.3333333333333333,0.019176248992857855,13.176952268336285,-0.8000000000000002,-0.015340999194286283
impediment,3.0,0.01748442544888472,9.954559846999834,-0.8,-0.013987540359107776
impending,2.5,0.015122265864938521,15.909119693999665,-0.6,-0.009073359518963113
impenetrable,1.0,0.013217136776157719,20.353904536672562,-0.4000000000000001,-0.005286854710463088
imperfect,1.2,0.016780421811841844,18.27675914306277,-0.5,-0.008390210905920922
imperfectly,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
imperious,1.0,0.038563096280644624,5.977279923499917,-0.8,-0.0308504770245157
impertinent,1.0,0.023428038855600655,9.954559846999834,-0.5,-0.011714019427800327
impervious,1.0,0.011729338557091134,13.176952268336285,0.4000000000000001,0.004691735422836453
impetuous,2.5,0.018539364104003184,9.954559846999834,-0.8,-0.014831491283202547
impetuously,3.0,0.001602201552046082,5.977279923499917,-0.8,-0.0012817612416368656
implicated,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
importance,1.6666666666666667,0.011898286863188563,13.176952268336285,0.5,0.005949143431594282
important,1.5,0.02183216344361114,15.909119693999665,0.75,0.01637412258270835
imposed,2.5,0.017262066624568247,9.954559846999834,-0.8,-0.013809653299654598
imposes,1.0,0.00218655768915464,9.954559846999834,-0.8,-0.0017492461513237121
imposing,2.0,0.007114330259866408,9.954559846999834,-0.5,-0.003557165129933204
impossibility,1.0,0.018206232474454756,15.909119693999665,-0.6,-0.010923739484672854
impossible,3.6153846153846154,0.02110087004421263,29.598922669664713,-0.5,-0.010550435022106315
impotence,1.0,0.014003635230765546,13.176952268336285,-0.8000000000000002,-0.01120290818461244
impotent,1.5,0.020118890765624564,15.909119693999665,-1.0,-0.020118890765624564
impoverished,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
impracticable,3.0,0.018637427655032773,9.954559846999834,-0.8,-0.014909942124026219
imprecate,1.0,0.030188282441918773,5.977279923499917,-0.8,-0.02415062595353502
impress,1.5,0.019052643037980224,15.909119693999665,0.75,0.014289482278485168
impressed,2.0,0.023173683441564855,25.26619429851844,0.5,0.011586841720782427
impression,1.5454545454545454,0.016129259997936397,27.696331353488816,0.1,0.0016129259997936399
impressive,1.0,0.017747992357766883,9.954559846999834,0.75,0.013310994268325164
imprison,1.0,0.023443396701145813,13.176952268336285,-0.5,-0.011721698350572907
imprisoned,2.3333333333333335,0.004501025747048666,13.176952268336285,-0.75,-0.0033757693102865
imprisonment,3.25,0.018263654954532773,15.909119693999665,-0.5,-0.009131827477266386
improbable,1.0,0.014044975378187479,9.954559846999834,-0.6,-0.008426985226912487
improve,2.0,0.0010681343680307214,5.977279923499917,0.75,0.0008011007760230411
improved,1.4285714285714286,0.025088664273418076,22.189475010096185,0.75,0.018816498205063557
improvement,2.8,0.029531954618366933,18.27675914306277,0.75,0.0221489659637752
improvements,1.3333333333333333,0.029547330449106988,13.176952268336285,0.8000000000000002,0.023637864359285592
imprudence,1.0,0.016073568771768437,9.954559846999834,-1.0,-0.016073568771768437
imprudent,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
impunity,1.0,0.014714927770116445,13.176952268336285,-0.4000000000000001,-0.005885971108046578
inability,2.0,0.0010681343680307214,5.977279923499917,-0.75,-0.0008011007760230411
inaccessible,2.25,0.02860488526063931,15.909119693999665,-0.8,-0.022883908208511446
inaccurate,1.0,0.02005798632046952,5.977279923499917,-0.75,-0.01504348974035214
inaction,1.0,0.042636494748404384,13.176952268336285,-0.75,-0.03197737106130328
inactive,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
inadequate,1.0,0.006669612611233463,9.954559846999834,-0.75,-0.005002209458425098
inadvertently,1.0,0.07201542076505925,5.977279923499917,-0.4,-0.0288061683060237
inane,1.0,0.004797064636356837,9.954559846999834,-0.5,-0.0023985323181784186
inapplicable,1.0,0.04239205619503487,5.977279923499917,-0.6,-0.02543523371702092
inaptitude,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
inarticulate,1.0,0.040343523931132705,18.27675914306277,-0.5,-0.020171761965566352
inattentive,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
inaudible,1.0,0.020129454060093338,9.954559846999834,-0.5,-0.010064727030046669
incalculable,1.5,0.011456398895314177,9.954559846999834,-0.6,-0.006873839337188505
incapable,2.4285714285714284,0.02086078877972637,22.189475010096185,-0.75,-0.01564559158479478
incautious,1.0,0.004717663712312484,5.977279923499917,-0.6,-0.00283059822738749
incessant,1.0,0.051976347160868845,5.977279923499917,-0.5,-0.025988173580434423
incessantly,1.0,0.038531668465640795,9.954559846999834,-0.8,-0.03082533477251264
incident,1.875,0.013306274058871425,23.81823938799933,-0.25,-0.0033265685147178562
inclement,6.0,0.003204403104092164,5.977279923499917,-0.5,-0.001602201552046082
inclined,1.0,0.021202702898518867,25.26619429851844,0.4,0.00848108115940755
include,1.0,0.04899409773360588,5.977279923499917,0.6,0.029396458640163527
included,1.6666666666666667,0.005341040656815155,13.176952268336285,0.6,0.003204624394089093
including,1.0,0.017815408812290132,9.954559846999834,0.6,0.01068924528737408
incoherent,1.1666666666666667,0.015166210277040812,20.353904536672562,-0.5,-0.007583105138520406
incoherently,1.0,0.06568439476373536,5.977279923499917,-0.8,-0.05254751581098829
incompatible,1.0,0.004717663712312484,5.977279923499917,-0.5,-0.002358831856156242
incomplete,1.5,0.021245648385075453,9.954559846999834,-0.6,-0.012747389031045272
incomprehensible,1.0,0.04134010413439068,9.954559846999834,-0.5,-0.02067005206719534
inconceivable,1.375,0.015082094489009868,23.81823938799933,-0.5,-0.007541047244504934
incongruity,1.0,0.031459368018420614,5.977279923499917,-0.8,-0.025167494414736494
incongruous,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
inconsiderate,1.0,0.0223628870759034,9.954559846999834,-0.75,-0.01677216530692755
inconsistent,1.0,0.004717663712312484,5.977279923499917,-0.8,-0.0037741309698499873
inconsolable,2.0,0.0010681343680307214,5.977279923499917,-0.8,-0.0008545074944245772
inconstant,2.0,0.02494265769776223,13.176952268336285,-0.6,-0.014965594618657338
inconvenience,1.3333333333333333,0.012282050829803942,13.176952268336285,-0.5,-0.006141025414901971
increase,2.1,0.01459786347761681,26.55351828612554,0.5,0.007298931738808405
increased,2.3333333333333335,0.017757499554774455,28.70780907334513,0.5,0.008878749777387228
increases,2.0,0.024745929638074794,9.954559846999834,0.4,0.009898371855229918
incredible,1.1,0.015875245088044356,26.55351828612554,0.5,0.007937622544022178
incredulous,1.4,0.03330984587094155,18.27675914306277,-0.5,-0.016654922935470776
incredulously,1.0,0.0005340671840153607,5.977279923499917,-0.4,-0.0002136268736061443
incur,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
incurable,1.3333333333333333,0.010863047176185692,13.176952268336285,-1.0,-0.010863047176185692
incursion,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
indebted,1.0,0.017815408812290132,9.954559846999834,-0.6,-0.01068924528737408
indecent,1.0,0.04038702651013457,5.977279923499917,-0.5,-0.020193513255067286
indecision,1.0,0.015485181148963516,5.977279923499917,-0.5,-0.007742590574481758
indecisive,1.0,0.004717663712312484,5.977279923499917,-0.75,-0.003538247784234363
indelible,1.0,0.016563641617299903,13.176952268336285,-0.6,-0.00993818497037994
independence,3.5,0.018737229601492947,9.954559846999834,0.8,0.014989783681194357
indescribably,1.0,0.0366704289785271,5.977279923499917,-0.25,-0.009167607244631774
indestructible,1.0,0.0005340671840153607,5.977279923499917,0.75,0.00040055038801152054
indeterminate,1.0,0.048203870350805776,5.977279923499917,-0.5,-0.024101935175402888
indifference,1.5,0.01140788928629796,9.954559846999834,-0.75,-0.008555916964723471
indifferent,1.3333333333333333,0.011950338562655254,13.176952268336285,-0.5,-0.005975169281327627
indigent,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
indignant,1.25,0.017185993116449926,15.909119693999665,-0.75,-0.012889494837337446
indignation,2.4,0.026496977135143235,18.27675914306277,-0.75,-0.019872732851357426
indiscretion,1.5,0.01866648048732111,9.954559846999834,-0.5,-0.009333240243660555
indiscriminately,1.0,0.0430020138381289,5.977279923499917,-0.25,-0.010750503459532225
indisputable,1.0,0.21232444118104804,9.954559846999834,0.4,0.08492977647241921
indistinct,1.5,0.02272319910847295,15.909119693999665,-0.6,-0.013633919465083771
individuality,1.3333333333333333,0.004108574226071293,13.176952268336285,0.6,0.002465144535642776
indoctrinating,1.0,0.010987646918198377,5.977279923499917,-0.4,-0.004395058767279351
indulge,1.3333333333333333,0.02468102335044398,13.176952268336285,0.4000000000000001,0.009872409340177593
indulgence,2.0,0.013290584785443949,18.27675914306277,-0.25,-0.003322646196360987
indulgent,2.0,0.0010681343680307214,5.977279923499917,-0.25,-0.00026703359200768036
industrious,1.0,0.0005340671840153607,5.977279923499917,1.0,0.0005340671840153607
ineffectual,1.5714285714285714,0.02340154909481588,22.189475010096185,-0.75,-0.017551161821111914
inequalities,1.0,0.02530058683047728,9.954559846999834,-1.0,-0.02530058683047728
inequality,1.3333333333333333,0.00633030999312036,13.176952268336285,-0.5,-0.00316515499656018
inert,1.0,0.00218655768915464,9.954559846999834,-0.25,-0.00054663942228866
inestimable,1.5,0.03758859767475172,9.954559846999834,-0.6,-0.022553158604851034
inevitable,2.5,0.02861498640169716,15.909119693999665,-0.6,-0.017168991841018295
inevitably,1.0,0.05108786259401639,5.977279923499917,-0.5,-0.025543931297008195
inexorable,1.0,0.04205701788932067,13.176952268336285,-0.6,-0.025234210733592402
inexpensive,1.0,0.0005340671840153607,5.977279923499917,0.5,0.00026703359200768036
inexperience,1.6666666666666667,0.020251101525445337,13.176952268336285,-0.5,-0.010125550762722669
inexperienced,1.3333333333333333,0.011655705407230809,13.176952268336285,-0.5,-0.005827852703615404
inexplicable,2.0,0.0010681343680307214,5.977279923499917,-0.6,-0.0006408806208184328
inextricable,2.0,0.0010681343680307214,5.977279923499917,-0.8,-0.0008545074944245772
inextricably,3.0,0.001602201552046082,5.977279923499917,-0.8,-0.0012817612416368656
infallible,1.0,0.013587672022858759,13.176952268336285,0.5,0.006793836011429379
infallibly,1.0,0.04395058767279351,5.977279923499917,0.25,0.010987646918198377
infamy,1.0,0.01703749370100538,9.954559846999834,-0.5,-0.00851874685050269
infant,6.0,0.04953068128643664,18.27675914306277,0.6,0.029718408771861982
infatuation,1.0,0.038563096280644624,5.977279923499917,0.8,0.0308504770245157
infected,7.0,0.004854863580952308,9.954559846999834,-0.75,-0.003641147685714231
infection,12.0,0.006408806208184328,5.977279923499917,-0.75,-0.004806604656138246
infectious,2.0,0.0010681343680307214,5.977279923499917,-1.0,-0.0010681343680307214
inferior,1.6,0.014176534121689385,18.27675914306277,-0.75,-0.010632400591267039
inferiority,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
infernal,1.5,0.049426113698159004,9.954559846999834,-1.0,-0.049426113698159004
infested,1.0,0.036007710382529624,5.977279923499917,-1.0,-0.036007710382529624
infidel,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
infidelity,2.0,0.0010681343680307214,5.977279923499917,-1.0,-0.0010681343680307214
infidels,2.0,0.018570961089855596,9.954559846999834,-1.0,-0.018570961089855596
infinite,1.5454545454545454,0.01406032657844327,27.696331353488816,0.6,0.008436195947065963
infinitely,1.25,0.006875069724185514,15.909119693999665,0.6,0.004125041834511308
infinitesimal,1.0,0.012925846623281837,9.954559846999834,0.6,0.007755507973969102
infinity,1.0,0.01626859391981661,15.909119693999665,0.6,0.009761156351889965
infirm,4.0,0.002136268736061443,5.977279923499917,-0.5,-0.0010681343680307214
infirmity,4.0,0.002136268736061443,5.977279923499917,-0.8,-0.0017090149888491545
inflamed,1.0,0.021345945016119517,18.27675914306277,-1.0,-0.021345945016119517
inflated,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
inflexible,6.0,0.003204403104092164,5.977279923499917,-0.6,-0.0019226418624552983
inflict,1.75,0.01537333781996056,15.909119693999665,-0.75,-0.01153000336497042
infliction,1.0,0.030188282441918773,5.977279923499917,-0.8,-0.02415062595353502
influential,2.0,0.0010681343680307214,5.977279923499917,1.0,0.0010681343680307214
information,1.6363636363636365,0.01870745884726494,27.696331353488816,0.4,0.007482983538905975
informs,1.0,0.0005340671840153607,5.977279923499917,0.4,0.0002136268736061443
infraction,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
infuriate,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
infuriated,1.0,0.022877139719879834,9.954559846999834,-0.75,-0.017157854789909877
infuse,1.0,0.04859577173577169,5.977279923499917,0.25,0.012148942933942922
infusing,1.0,0.04859577173577169,5.977279923499917,0.25,0.012148942933942922
ingenious,2.0,0.0010681343680307214,5.977279923499917,0.75,0.0008011007760230411
ingenuity,1.0,0.020621047035381704,9.954559846999834,1.0,0.020621047035381704
ingenuous,1.0,0.0005340671840153607,5.977279923499917,1.0,0.0005340671840153607
inglorious,1.0,0.04899409773360588,5.977279923499917,-0.6,-0.029396458640163527
ingrate,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
ingratitude,2.0,0.0191376930554909,15.909119693999665,-1.0,-0.0191376930554909
inheritance,6.0,0.018501688756190602,9.954559846999834,0.6,0.011101013253714362
inhospitable,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
inhuman,1.25,0.09187584638173756,15.909119693999665,-0.5,-0.04593792319086878
inhumanity,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
initiated,1.0,0.004717663712312484,5.977279923499917,0.6,0.00283059822738749
injunction,1.0,0.08921313318656592,5.977279923499917,-0.4,-0.03568525327462637
injure,1.0,0.019411359443605825,13.176952268336285,-0.5,-0.009705679721802913
injured,3.3333333333333335,0.012545377656160399,13.176952268336285,-0.75,-0.009409033242120298
injurious,2.0,0.0010681343680307214,5.977279923499917,-0.5,-0.0005340671840153607
