term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
oclock,-0.020091243086761693,-0.007112650357497032,0.009872304945218851,0.0007402508369353719,0.011815999816884666,0.009620778985329282,0.001218637448319156,0.04573800261175508,0.006877925346651924,-0.02243486359159304
entirely,-0.03020965930040038,0.02758664599133983,-0.00338664381056364,-0.008752224915466688,0.013874262503639108,-0.0083950122415807,-0.03805839670956693,-0.01095777568867064,0.007623408628441307,-0.03630631290894439
heavy,-0.01926318760179836,-0.010173142147609629,-0.005078226176899477,0.002998840275753416,-0.004677717951883477,0.005604879635556019,0.03783925760132846,0.0089156959723008,0.0020300709311178635,0.0001123885170016918
excited,-0.02403244918792192,0.0020254347586856187,0.0017344298266631815,0.0060652897639385354,-0.007244760518620519,-0.0021770715331823768,-0.00878286457750367,0.006782742547452612,-0.009907780965811857,-0.02917508203725094
age,-0.024336955396179676,0.01359014032089559,-0.0014545556810243382,0.004294807795544746,-0.008965153745028731,-0.035372121735774656,-0.05283063778787019,0.0020111595689905636,0.025130996678888008,-0.02288704507414588
progress,-0.027228108047903567,0.024407602681919032,-0.006171714199871835,-0.005434772233685277,-0.006931611592787969,-0.017526934265331817,0.0006182997270365243,-0.030649520930948557,0.020456267243498895,-0.04524389831552185
held,-0.019317506390957567,-0.0011027903431961037,-0.0008149722013614203,-0.005603505326053674,0.013401483919744151,0.016802131211755493,0.003903099397685681,0.015206099817829952,-0.010033247441809067,0.013345472099795143
following,-0.01746328922372503,0.002628923895134745,0.0045457651387582395,0.007951528659008786,-0.0047794358389431964,-0.011234128917736574,-0.0028335652838928217,0.018624464793599006,0.0283571911403628,0.002513981414433944
worked,-0.021772300062807764,-0.006559431353741727,-0.009253001860517338,0.013309272362829477,0.013763591910751357,-0.0031888211771075228,-0.009851435907960195,-0.021437875639959483,0.00039881519173915576,0.01747361705590667
use,-0.020032216730555708,0.00547803317619148,0.007812678632665956,-0.009485850481621762,-0.013724586445926754,0.015844005387448044,-0.03490687100617838,-0.0023623955628437232,-0.010062770162827058,-0.020450560189621537
recovered,-0.02224321973998176,0.013819923836739724,0.0019476721265063784,-0.006395034705453914,-0.0041628300297463245,0.005383125909453683,0.035121403046235386,0.022117392381392147,0.0023938608168064617,-0.017613103140031155
curious,-0.020063983828780586,-0.030854877654477218,0.019110795239762078,0.004061126862188282,0.0022692789867244847,0.012207303246092715,-0.0031356309519842184,0.015514015670037141,0.023261665895419885,0.010432624299840602
painful,-0.021030323867914005,-0.005309329950185513,-0.0007532411324712595,0.0059482831907484044,-0.011082728307561691,0.018244863950275615,-0.002664335040194803,0.01889850408904307,0.035045690923431835,-0.0030312287985523488
neck,-0.01978900105768323,-0.007000919402503616,-0.004740301159516983,-0.015026791772707996,0.02261585958531583,-0.003392175260105858,0.015729515488106565,0.03795460153902148,0.006232717959403172,-0.0061190274633930964
slight,-0.021560208280424802,0.0028415819616840676,0.0064748058528975565,-0.002524555175259367,-0.03503257205793318,0.02361273966600463,0.00014039175265880558,-0.0017794912625642761,-0.0015830922180602102,-0.018097201374062486
manners,-0.025237683297319655,0.02096460151415211,-0.0031686680313946836,-0.003959831830033704,0.017905508379746072,0.03423900319072951,-0.05534659344517057,-0.04657766097990335,-0.0006004755356931973,-0.024132911626396115
excellent,-0.023145368649687397,0.018649089931803635,0.0002810276556460512,0.0011031460551861154,-0.0031424538510344763,0.017588238390303094,-0.027783173823716853,-0.056315200666236805,0.014792015662903684,0.007151268036714501
elizabeth,-0.10228757813643444,0.1116489704216561,-0.009173500217767121,-0.006893042291611468,0.16734416035957975,-0.1838229606516667,-0.007353947559927063,0.2174659665656229,-5.106135766402868e-05,-0.014366012033488083
strangers,-0.026511082811623954,-0.026699801419325923,0.0626307285051733,0.05345249163319331,0.002312457192948882,-0.02440289055254249,0.015678977930722468,-0.02606021186674258,-0.01614458060880288,-0.017005990179049354
half,-0.02957614373278597,-0.0046421541759177395,0.01643087089912264,0.012921992304470916,-0.02330557059504816,-0.0006477555969567344,-0.004154300921609473,0.0068834665592499246,-0.00289206660574509,0.010356133456211055
many,-0.05373611113218537,0.041840768421248,-0.004737891441758996,0.0009796218759268328,-0.07066052305007758,0.0003101362742682673,-0.04951777312016188,-0.09118411916260476,0.005683179764991528,0.015120875649039583
manner,-0.027310516900720987,0.006215465806246867,0.009065859376744027,0.0019923800424949166,-4.5404434436019617e-05,0.015193260097568837,-0.00543288564657428,3.933506746145185e-05,-0.00011251252756255925,-0.03558327246439217
behind,-0.0326435031439292,-0.03437274287179249,0.011194671940385733,-0.01261468484572429,-0.001297260061708283,0.035028913021131126,0.00525046264851179,0.04306757705845344,0.06235179018134363,0.038988050225772196
open,-0.038215086155116124,-0.043392678629900885,0.014028451301201426,-0.001251150793470639,-0.0028518048431183164,0.028466898471447347,0.006095335045803325,0.038922176333238245,0.05677771453227746,-0.020412018062356912
thing,-0.027159308428946025,-0.0269733963380336,-0.008085776923176686,-0.006526807606745953,-0.01026271367090638,-0.0006787858745674807,0.014697913535591644,0.008334527132701488,-0.0022956031852702486,0.0014798881195098568
taken,-0.02733579328759489,0.01243140748731668,0.0007015197301045657,-0.0035138967574524084,-4.194039496153393e-05,0.006922960438991441,-0.010418429004413199,-0.00834906544986049,0.018689542559495436,-0.013310878723173542
almost,-0.03306379184989126,0.009064350379085501,-0.009950178905018384,-0.0061761646831090386,-0.018109955779254627,-0.004951172634357858,0.011017050397889779,0.020806100383090845,0.03766990948166618,-0.07224201266766689
few,-0.043757838443835184,0.0309186112629259,0.00530031277009614,0.0006484359049071157,0.01008238402064614,0.021524917171678044,-0.00046398241871780776,-0.0037147366315058022,-0.0023062146030261017,0.018600305344601786
appeared,-0.04655571971663538,0.01076283319742461,0.0086803922830628,-0.010692328021478537,0.013085445746323227,0.04036515534962372,-0.027436683877453114,-0.0010324379398402343,-0.010151382389616903,-0.05803650901168794
idea,-0.032809027277944984,-0.0006249443924132227,-0.010585137490319177,0.004969008604183892,0.010819112879671246,0.003985348842197271,0.004069182738598526,0.01827122243197253,0.021758177963810018,0.019342528077558343
violence,-0.017131758270971843,0.00694992433555281,0.0057614085684703645,0.002832736612644149,-0.0031727630609064985,0.004495888136661744,0.031197298455588565,0.028556068008040884,0.0014702181136966848,0.0010991715254495618
violent,-0.019770558333413207,-0.00261259577812599,0.018346841777434533,0.004548556221301174,0.005583165339857216,-0.01794481687957434,-0.010343324692442464,-0.008384096770409515,0.017709809239636696,-0.044048197751434544
low,-0.017277201657486467,-0.0069289924167883965,-0.003409828265961952,-0.005252680556612021,-0.010278067515110453,0.010660931180407496,0.0061620399505578375,7.593347322419086e-05,-0.010880890675607534,0.004878437655628077
fit,-0.016467951341451126,0.0023697004581102327,-0.009741485771745186,-0.0028188177554551116,-0.006639319698569849,0.010087921676416681,-0.0012680172417638075,0.001383451683205544,-0.0065608320929400644,0.0015824782414868952
guest,-0.01978987987465294,-0.006922585070701979,0.006760993184142298,0.024452558909976708,0.008388249184619116,-0.007692626802326834,0.0021927210967153904,-0.003429471243259908,-0.01869591847026117,0.015662252317971154
curiosity,-0.024322521966530772,0.011556167864383637,0.010297917680869063,0.00979619199681082,-0.029690587326135,-0.011944216000063575,0.009535569880588828,-0.03350765404331322,-0.002891293976635818,-0.011182457678265223
surrounded,-0.024026839571940295,0.018449319057417982,-0.004015740805789818,-0.004501667732331403,0.009327223702824973,0.02054385323756712,0.019215720748018254,-0.007226298541477365,-0.0003420387978723581,-0.012385868529496287
sounds,-0.025278609098777906,0.005859776345217869,-0.0035714143303116497,0.0007286608948522691,0.02573215070756852,0.09794805252859226,-0.027995538417225203,-0.04488371175478502,-0.020120337554609246,0.018949220515806726
grief,-0.039845147327954966,0.0401456477817364,-0.003122245308274891,-0.003177590333592054,0.007519770412727898,-0.04076850598084286,0.01679465826043237,0.021653246395638672,-0.006856181628621565,-0.033947162530824686
extraordinary,-0.018183595972153813,-0.02569785625845521,0.006321995215310076,0.01563502757104221,-0.012706836484547077,0.002778988285074868,-0.00024287973402221697,0.005568830841041265,-0.00031840493193087047,-0.002759821927261267
wife,-0.037084196391156156,0.008626705990807775,0.015046733781950384,0.011181966278461856,-0.10130395897526005,0.007006368350843808,0.004453825326925617,0.0785928872752873,-0.0640631516020875,0.0031637472014946068
looks,-0.019007165554446096,0.008131327126386687,-0.003834144844432704,0.0009869783104443177,-0.00022883350907800342,-0.004774984850059323,-0.02871837012027106,-0.026745051377130957,-0.018130151498019637,-0.013958628156679781
ideas,-0.022899332525755375,0.012195727700150765,-0.005968987184283143,-0.0044951459360825135,0.009161864409981714,0.008206632571004102,0.002044187075765271,-0.027314821236248378,-0.0020072977688776476,-0.02094785063372834
overcome,-0.022807105446270452,0.015964981776996325,-0.004987116157641792,-0.0039414452362048205,0.00495977506420481,0.044304673642949086,0.003906853669118879,-0.03935161547279013,0.002916261307717366,-0.0043957609843747756
extreme,-0.02259005004686968,0.020727860373501144,-0.0009662001165877312,-0.002948527693248432,0.02482504835658982,0.014925435095878363,0.005580762429116541,0.012603517619293852,-0.010853630832752125,-0.010015958805705267
prospect,-0.021788245909159266,0.021844166612096105,-0.002909235192462355,-0.0015808133714520908,0.001026898444287171,-0.013005428729023886,-0.013920179656995083,-0.039643630084589945,0.013979366543969345,0.018788117374870867
presence,-0.025321407042980432,0.019449191499910496,-7.994275574044703e-05,-0.005487037657839443,-0.0102710487274269,0.003157437784049201,0.009383579573631904,0.03152766143117016,-0.016581191616881354,-0.02821369719687549
crime,-0.023792072546136665,0.01894495325379617,0.004172731774906535,0.003381213118953282,0.03022793782373075,-0.004358155369706845,0.007575838724232229,0.016327222570678233,-0.013460899824799241,0.0011303275235015492
need,-0.019662813280871137,0.008340545885321064,0.003533794256212365,-0.005356159312918603,-0.03094884453256705,-0.02062685621524547,-0.032962640375305656,-0.02684259536374982,0.0030368544420770996,0.0029195827028818257
murder,-0.0312637583378008,0.017069203800905236,0.0004737568687464876,-0.016307266542658964,0.024502845105672685,0.02407938076021794,0.031214904405599715,0.06274747013054797,-0.017192626323873462,-0.02833015228164522
unable,-0.030756681585243806,0.023718527361794986,-0.009033244455220546,-0.007533860138238992,0.02628006446746593,0.052270153548074356,0.018399811470717616,-0.011395188297172098,-0.005352586039618801,-0.006896450098243447
mrs,-0.09629129469927265,-0.15097379747826328,0.3012808840757322,0.23751816965677336,0.052992924667559956,-0.10924678229303064,0.0776862863515329,-0.14173635935801862,0.026360607486532368,0.02674494712747685
answered,-0.020941646696057525,-0.006210856184088454,0.005995564249184551,0.017728244540139635,-0.002369220495388398,0.007221444824355478,0.025083004579042965,0.004839408166088308,-0.0252799326050674,0.028099479356233997
nearer,-0.018489786199101355,-0.0021745946504968636,-0.014325446984674552,-0.005188718063859024,-0.0052669708776132765,-0.005775296951183982,0.01398263403820525,0.011196413518584199,-0.0013726124585678938,-0.01736281613050612
shoulder,-0.017319052630467922,-0.024332802357274544,0.01422491608961177,-0.033464433824427174,0.006865409811994763,0.018829064209814925,0.0006699980380964692,0.01827136474353592,0.020791241583536138,0.0318657118637116
kemp,-0.19547073423836198,-0.4527382327377262,-0.6347949824129974,0.09200048795529123,0.13975230220151955,-0.16210796625307505,0.021475129191168812,-0.095646923069971,-0.17322854229908866,-0.037079036836018
knows,-0.020531449642846714,-0.005143572487324955,0.001281083921901922,0.003184477354135948,-0.020960077091671532,-0.015573319576074825,-0.013918280554985668,0.029505093265824046,-0.030340027105951864,-0.0022187164603320844
temper,-0.016958426400406477,-0.0022236060990922218,-0.005928598133435976,0.00458000882893898,0.0006129538196057915,-0.011179317908269586,-0.013682049421754883,-0.009257964928400628,0.0047819020262368315,-0.019509018287789587
listen,-0.02736876929304538,0.008085289317734555,0.0030819398790379177,-0.011975750213968463,-0.055623697446824084,0.007677256796349012,0.07816755808074007,0.004372981367894146,-0.038506976844191715,-0.011367019657606437
kept,-0.015279813392556274,-0.008828137705743241,0.009733173778491916,0.013122002051790212,-0.012718450170297588,0.012243149890532217,-0.004851557696875371,-2.2202538684917384e-05,0.011080119645442412,-0.0016261527867109504
scenes,-0.02430683400763395,0.025182347728050468,-0.0037712438838216214,-0.0049801315518539,0.015224179264841332,-0.015520930142919321,0.0217719454451602,0.012263595846587122,-0.0010114629860677247,-0.023898406734101343
hitherto,-0.021773470835087103,0.01586306472286226,-0.003535984340631915,0.004262173931354264,-0.005576694048693145,-0.031048851722459317,-0.020751251082048606,-0.04800425069381239,0.03270397726058356,0.0489790572424409
show,-0.01893481131457907,-0.018217677616757893,0.02174724215008923,0.016978483701137352,0.0074392487913519136,0.005542455267637967,-0.01757150085016567,0.015200143033069581,0.02129523250742194,0.033171674492228125
agony,-0.03394813097287048,0.03209248396985244,-0.002666888292432294,-0.007240394885138485,0.02658293204773293,0.02875219283143158,0.06050853168768023,0.025256409782195583,-0.03844140218550067,0.008547026903581924
speaking,-0.013962259716674408,-0.014163983650235098,0.006212834445004246,0.012155207426070626,-0.011212222767019032,-0.010818944440391418,0.023126485857928352,-0.008505033260190035,-0.028619231132488487,0.015699923921879074
instead,-0.021548523433062464,0.010395923815209162,0.0028613081431870632,0.00485722913515635,-0.019597233260451263,-0.001242794223991487,0.03055259216867301,0.010973336110172672,-0.02051136941581372,-0.002106524063740227
consider,-0.019474387517155873,0.0010013565809301398,-0.00584924295614806,0.0076040238992827695,-0.0043063942363575245,0.0038641559592076068,0.022730621444166214,-0.02493642367921777,0.007870573924611402,0.023043739867641726
greatly,-0.0206906682188552,0.011440868449947806,0.0024559705394355887,0.006308613754577594,0.015508483418129038,0.033110797445098566,-0.046673991719980164,-0.04824601568774556,-0.0001739246078752289,-0.002336950773536167
north,-0.02565368849672166,0.008336642544412638,-0.008872766421572172,-0.011612883814713365,-0.04433843135124464,-0.025126057359343285,0.0066463489640525815,-0.03169573657866591,0.06723615006225916,0.04594729639305203
changed,-0.021914129835513666,0.0067385647871536355,-0.007557387627842417,-0.0007248899092657852,0.008583511742080713,-0.03493127537412063,-0.02938851774459981,-0.0036075502640542443,-0.008823462977725053,-0.02620565101813361
seem,-0.018811009991471894,-0.011218731682047216,0.004936353857491804,-0.004702367675980779,-0.014332081526126502,-0.0028688092508315118,-0.0177321974869532,0.025620463303270724,0.007774460292337308,-0.01728058403796188
sprang,-0.015923894740369923,-0.014660980454990999,-0.005613506637828798,0.012790411294647964,-0.00952562726134746,0.0256383309149897,0.007133377009315802,0.011829453967646274,0.02692422054237995,0.022893293390661353
advantage,-0.01621512577917624,-0.00787571868232927,-0.012124088763169864,0.003277665534653213,-0.013416308593781928,0.001243177738849868,-0.0034253759122456168,-0.012462714936119569,0.015338009580742874,0.02871931466755088
putting,-0.017478294026635918,-0.01654937699069082,0.007663541210040127,0.005048449999153383,0.004926196639266714,-0.0063400640143578026,0.0076054827847294665,-0.0076944471047173234,0.005301109087157811,-0.019558591674464627
replied,-0.04926708906642232,0.0372856065996414,0.0024738928355116214,-0.00023143169017820047,-0.08454653394414421,0.015710088190910944,0.037765032581009925,0.04549674562968946,-0.09483903040039474,-0.0023342215261504423
fallen,-0.017212635948822295,0.007398918621831287,-0.0022578885671074387,-0.0015848219899144184,-0.009550004862929085,0.0038088899346966723,0.031205970541377467,0.005793216499058795,-0.008677023456210284,-0.014284624912129498
pursue,-0.0222531844441393,0.01976384138599229,-0.004972178271264707,-0.004647637994334068,0.026828247016711524,0.005843727755201811,0.02359728999482694,0.010997187061316062,-0.009936754939649434,-0.011327537231187073
engaged,-0.026816516256813742,0.023044980033307558,-0.001231659994385575,-0.0037926673049295035,-0.010421653046388599,-0.021581839715165065,-0.01375722455609715,-0.06626678535536211,0.046835105483149495,-0.050308363472666456
moon,-0.02984564253765901,0.01887163725513655,-0.010100308347980928,-0.0067432257648731035,0.03160524190994207,0.07486265982745932,0.045900683897699295,-0.025797485017816014,-0.01667849042234417,0.008384715325680933
promise,-0.03775437567306269,0.02629143968695874,-0.009130233842302056,-0.011166570729630886,0.0014869590022319565,-0.011738339930846036,0.07092518369897736,-0.05218820937292786,0.007504953654472525,0.009670137844008768
deep,-0.026608001496373865,0.024245875083220934,0.0001303841070931084,-0.006731800537493943,0.024333126333651547,0.01633334004727654,0.017873978076872406,0.015853860654330833,-0.025699238300353245,0.018470134572050035
blow,-0.019236985404692104,-0.01681850350217321,0.008877524785454935,0.012330792470095981,-0.0041943802465602125,-0.014474543700343871,-0.004586157793494443,-0.009965055335344865,0.051705456462435274,0.05331621000757914
hair,-0.020756188967006588,-0.006585832433511417,-0.012076371441794277,0.005800131293685829,0.011113920564176467,0.009999992759785104,-0.023292091819032686,0.007277769145595953,-0.0035611451031653542,-0.0037622409361688395
succeeded,-0.016095438235425474,0.007980172242266369,0.006153034848792756,0.00044225886434050494,-1.7127461721686066e-05,-0.003969808681546883,-0.007427707967705771,0.007879416122968483,-0.003999219121124911,-0.014746732107039012
rising,-0.01812803513173758,0.002150438374900569,0.00724820557633166,-0.009609587207096116,-0.02215655617674101,0.020375781150364192,0.023435732305003534,0.00821746290650073,-0.01952131325305785,0.0022100610187815316
rise,-0.019426076737311757,0.006819548083600434,0.009396400031591472,0.00013839018531229067,-0.009494898106920946,0.008664279660658223,0.03371764610670124,0.013728304690561537,-0.022225113613174707,-0.0028417929231730854
direction,-0.023547951841181344,-0.005956952034955091,0.011998844764843601,-0.0022471963262580877,-0.08867038832075753,0.03328878913679797,0.006285098389781477,0.07101451737905616,0.03209840283385108,-0.07464498894212347
sky,-0.02320229382830722,0.014081523614082204,-0.006176105787912732,-0.01592713447520825,0.00282930540668188,-0.018504406407828994,0.035287989009409645,0.015392405657459748,0.013719575741091653,0.0005146905675592908
someone,-0.01917351711866515,-0.01453209811353968,0.003051459103509405,-0.0013576847208354827,-0.0026427067832243837,0.03454713074713972,0.0011237906851914873,0.008390051325276975,0.026115239204499915,-0.0012112731457761012
fair,-0.01845874676054441,0.014219622733852267,-0.00071631124062405,-0.0025181214617488643,0.02424477425008955,0.004287247738051527,-0.0353904487540673,0.00903574119471821,-0.011801577625182056,-0.0007864215514912672
divine,-0.021572590201337456,0.01826849425775347,-0.0019825374252719083,-0.0007197767288529924,-0.01861308153182468,0.014752813160314685,-0.015520602086355079,-0.008185625352111824,-0.010105919468995445,-0.0009523425273226049
ceased,-0.022859122042890014,0.011041172849839133,0.0036377211890465714,-0.01414091374046212,-0.00440234455235347,-0.004394241776029286,0.01718907012275111,0.02099153912730886,-0.020885868878269362,0.009947875876467675
ah,-0.019238550730238783,0.001720777152643942,-0.007601697073501227,-0.008314403568291495,-0.021050577318687404,-0.03463930458321255,-0.007175939580694101,-0.001315803276757281,-0.011839324685107996,0.01041911895546417
terrible,-0.017801314469112893,0.005843850657375436,-0.00334233442231715,-0.001156706043591247,-0.00167635359725608,-0.0001519175160249539,0.006560188465485011,-0.0020632310284036375,0.01863861261673942,-0.03770099759326292
sweet,-0.03247912562862408,0.028731286164734426,-0.0002851918185713983,0.006999153732506986,0.041304997144545025,0.034233491550805434,-0.07741928290459307,-0.0047649753033993675,-0.046294333972302766,-0.016705253266478263
struggle,-0.019181491186626633,-0.015600022337537553,0.0056137731158481035,-0.022086819443681988,-0.004407356546534782,0.005433038753221992,0.00269533478660298,0.019693023689346487,0.030726918957006858,-0.04835027230347049
letter,-0.03722115334030766,0.022850536964120594,-0.02164673023238675,0.0014747956562071289,0.01770366222030838,-0.11147608065180868,0.013586339604101678,-0.026045588975613487,0.0843158862140043,0.08246977675718142
enemy,-0.02745778755069237,0.025097827069624278,-0.0015857945032720555,-0.0050433228646086905,0.011281020111969495,-0.008671669820571213,0.06587016903099183,0.013172933898309818,-0.0022440404622727154,0.0074680723499018
rendered,-0.0273208432928288,0.02765609869293257,-0.0018663938356657268,-0.0024419349751243834,0.036212915701405626,-0.017615434372669055,0.014070041400311985,0.04489291651368143,-0.015043994246770121,-0.0036632082953311678
meet,-0.023865531895554893,0.007873664938916489,-0.008710129054868378,0.004595339591655487,-0.0249295844754645,-0.030782125617046206,0.039824131367908945,-0.04184456473622054,-0.0029952032969109226,0.036610516425545955
instantly,-0.02317355668488601,0.015227670244991245,0.0017999384762653898,-0.0010648350386177124,0.012497609516528108,-0.004602425240761534,-0.00568281243704746,0.0065959818812859825,0.0018430107750109063,-0.028935497634909546
plan,-0.028888962970908778,0.003902875136174184,-0.025671825985911705,0.005261818895831282,0.010965832510916219,0.014647533220899215,-0.023399348734418093,-0.02341526307988919,0.017562363491473564,0.014428993946328069
health,-0.029278086965178376,0.02862060672112528,-0.0016946910996454,-0.003782078379760715,0.018414665374053413,-0.03150459835521683,-0.0037889135669062824,0.04045897762234504,0.005297154223015868,-0.018324122608620395
plans,-0.024961181243899937,-0.005065437038530315,-0.015692435921635512,-0.013196936832817512,0.01042651288523715,0.016813215165178717,-0.034361812711045756,-0.00675304715562809,0.03392475907140511,0.03931519897902442
case,-0.02144588902830578,0.0037780976736228665,0.015025461892568032,0.013675116822211484,-0.014396765976697857,-0.013099053359581636,-0.0007359371813097851,0.02749079240848829,-0.025236624073517133,-0.009049431413086237
melancholy,-0.02750826800075905,0.026407279711722395,-0.001362978337447092,-0.004879596280982241,0.007229136470564401,-0.001788560094505895,0.01771501051894683,0.008222687074916125,-0.015173567711019317,-0.018956725890611762
memory,-0.02601011001344638,0.026039873336453877,-0.0028096430002413917,-0.006981635328885303,0.00671680986994439,-0.015543894680472431,0.02867900852492778,0.005252488466626742,-0.0024768925508970086,-0.015671483482555607
water,-0.03617781237637529,0.0016130254969255822,-0.031226415244421477,-0.0046568542453465514,-0.0014141350378926135,0.020909572590749402,0.008258985004338528,-0.04495890474938176,-0.020211937420576174,0.00143633374043082
society,-0.030659860646278306,0.023092757553338606,-0.008399589998581574,-0.0019365716602816234,0.002898001885034924,0.0010233957858771993,-0.010105097354365055,0.022266563103654078,-0.017306582116731823,0.005707614500712543
cant,-0.022303995853662634,-0.046485833250944485,-0.011718859303825937,0.029136356224259308,0.012314492119491488,-0.007459723557751655,0.009322250849556743,0.0019035713117066316,0.0022316514744268254,0.00011063728627127493
effect,-0.019208541017219603,0.007621839141517115,-0.0001584438369741553,-0.008844576984127678,-0.01744982919928258,0.016758574770856766,0.031290634388462045,-0.0012337752080175794,-0.012554268540069163,-0.03404784276383422
action,-0.020400595068383254,-0.007514646146118207,-0.00010067559995546918,0.005896993252076601,-0.0030081501446317634,0.02245689747133879,0.006812081260304393,0.032451755369972954,0.02104944432216613,-0.022008349668732698
failed,-0.016382159461727767,0.004157689412110164,-0.008745498115292908,0.0020672858891860072,-0.008252870020945031,0.00360125863644329,0.002491307497415558,-0.0017813218021830919,-0.0014201148776727883,-0.00077805086741292
alive,-0.01811051865740813,0.006399785481328082,-0.0008081266559460815,0.00415759345113665,0.0076362915457643165,0.00040128289411336027,0.0029265600266678497,0.02212030474083728,-0.005736900335085589,0.00024301605413713884
talk,-0.01970655769237103,-0.013415045887376261,-0.003297933578752089,0.015912689424169187,-0.056693126784009305,0.018722920045464452,-0.05367074683447973,-0.055566766257373786,-0.013160320268236277,0.025089009128367434
evening,-0.024179434025078158,0.00768114174524313,-0.012894535096947846,-0.0012991230596046154,0.023927167360421938,0.006284259581528166,-0.015955867129429247,0.021488126615086662,0.010287403507107504,-0.00013171219933082705
already,-0.02943338962474128,0.006910082803343038,-0.00809705388508489,-0.0017742502434898565,-0.009539585201885234,-0.01430734476047899,-0.005089481089264014,-0.015387581838429518,0.056353894698585844,0.033310654027282664
off,-0.03238177494392548,-0.034786967792573224,0.02705356205398724,-0.00576328213028046,-0.0144155371778006,0.005901817066261594,-0.006676636053614677,0.0054942548535038315,0.005013844869510676,0.02547056125432381
put,-0.033292908491656704,-0.03230180600916444,0.00047628258306951836,0.021393233259896238,0.005643003689572895,-0.010744352038242826,-0.0004561845628328291,-1.961637328755849e-05,-0.017873642680676826,0.014643407616520023
nor,-0.03630377222828161,0.013159297430034519,-0.005847119621481873,0.002445378782397045,-0.05774676530331937,-0.01835450048783198,-0.030073026389586238,-0.003882053918320975,-0.015198983290247556,0.009370529937785024
between,-0.025928882339001584,-0.005354582676918598,-0.00876243048936212,0.0025935491219481127,-0.019505738310604256,-0.0066692463582144305,-0.00811377720658121,0.00284380385657873,0.001424417697454092,0.01466008714755164
house,-0.05385960717139978,-0.03039131682911189,-0.03521004382119152,0.011124605201223683,0.0033340724161175545,0.011417689615929764,-0.017801986129252805,0.03194719271222803,0.04254175250972588,-0.017238454357535935
morning,-0.02957349846691138,0.00027022176579707177,-0.013464186673824792,-0.007610786375237053,0.013287446967710274,0.034958229545877746,-0.008098189910480134,-0.01250658998904875,-0.012486377528141118,-0.015558280586508906
last,-0.046608684935914045,-0.011680383796471183,-0.015202698828219875,0.01791878047396164,-0.03726169970017138,0.02815796193487638,-0.02528974346643174,0.07050177494542675,0.06123251303800132,0.04489646227555916
room,-0.06835858876770136,-0.0722792563238884,0.0019605490548218907,0.05140907634448002,0.03397988141801838,0.0025898639822261216,0.02908282716199379,0.02079872467699118,-0.001874524222661926,-0.003576487954759697
remained,-0.026205581101837443,0.008320832265179105,0.0019849245862549854,0.0015795123145173277,0.010155235578291883,0.01198162071328504,-0.00645898824330323,0.0028667821470878467,-0.005859181177248618,0.0020419082231521598
indeed,-0.04152796104558946,0.013909537119618207,0.013283054459207992,-0.0070900866565808554,-0.01983827517769903,0.02175230775629473,-0.0028067721000842277,0.024994717162560017,0.0023280994435482126,-0.02947750876499658
come,-0.040989944279283354,-0.017169565603797638,0.002644295848849912,0.0022835876534384194,-0.016398148186754995,-0.008220823848884522,0.02067420508475403,0.013719837346874089,-0.02426975235258387,0.01934535559218962
why,-0.029359870648078448,0.0020252216125824112,-0.0030150561753310144,0.008150316272873336,-0.00467550325428539,0.012084314203767883,0.028691205116136098,-0.0019900831756798176,-0.011564910698601598,0.023014196048059155
something,-0.03090512598518436,-0.024079966997014184,0.011484785821318318,0.007340529602186678,-0.01193674847338169,0.02202382057265485,0.009721958789648455,0.01804802947939369,0.005403754773618998,-0.011583214578879328
human,-0.04115359699254828,0.024800038567995702,-0.001936603157129879,-0.00554872834491828,-0.0054955505180151396,0.016671011510330437,0.01662635461799127,-0.01807009394160968,-0.0007401353158557688,-0.03498620457239038
part,-0.033736033824393545,0.012704798748232904,0.004187008724215382,0.007294314543855393,-0.0030320808017406816,0.013138192453100916,-0.011679695882840894,-0.004037150491532477,-0.016157756148465513,0.013361309505705134
door,-0.08226173460628766,-0.12178608526562079,0.03755521951540133,0.007295188875424866,0.03647867605748334,0.024061042141115877,0.029197419955739743,-0.02576371382291128,0.029777381213249864,0.018445123556668525
soon,-0.042114009486142155,0.02915506273646549,-0.004103214800791614,0.0004145051344669406,0.00924959300177279,0.0040302921791960725,0.002797556248102178,-0.018303807747343147,-0.006184166614602605,-0.03148887877490893
days,-0.035147448436913344,0.01715471518314075,0.0017185575726812567,-0.002065365196040589,0.008369905644633673,0.001968769504354277,-0.006481402903453483,-0.0069122118645656505,-0.004722972893412443,-0.015417267351854861
once,-0.04186377585116835,-0.009509885717701597,0.001389447646275919,0.010798482373168843,-0.07989589232491216,-0.0063707837737808585,-0.025036289856964506,-0.00785819777058331,-0.040821644511826384,-0.01185645367048036
unless,-0.01592712592554572,-0.005832453044042978,-0.021983005890053652,0.0040383841503957305,-0.02102511283087407,-0.018544458670868586,-0.008853368135279401,0.006841540769859445,-0.013647030827122571,-0.009338158596519954
lovely,-0.037346075845723706,0.037402860912141046,-0.0014418012629729702,0.0018453518206593283,0.0570360499571621,0.06456949873991716,-0.05322287366265345,-0.02581958050045793,-0.04645322207627561,0.0012554120860741153
hurried,-0.019403092014535536,-0.006157223602870865,-0.007555810454934043,-0.005155829900438138,0.009659465452758502,0.008581178844164346,0.018400707753866076,0.062255902544596564,0.06828001392528887,-0.07267716525488747
